Grapheme	GraphFrequency	WordFrequency	Difference
(	33	33	0
)	33	33	0
,	12799	12799	0
[	2	2	0
]	1	1	0
¡	476	476	0
¿	846	846	0
—	1205	1205	0
‘	333	333	0
’	333	333	0
“	773	773	0
.	8248	8247	1
;	1551	1550	1
”	771	770	1
:	2279	2275	4
–	44	40	4
!	477	441	36
Ɨ	39	1	38
?	846	777	69
ä	12354	14	12340
y	25095	21	25074
ɨ	35294	103	35191
u	39076	6	39070
a	116036	10	116026
