Grapheme	GraphFrequency	WordFrequency	Difference
!	1251	1251	0
(	60	60	0
)	60	60	0
:	1994	1994	0
?	3539	3539	0
—	112	112	0
’	1314	1314	0
”	6286	6286	0
x	3	1	2
‘	1374	1371	3
“	8797	8794	3
.	51497	51442	55
9	134	59	75
8	207	73	134
7	706	497	209
6	363	148	215
,	95364	95112	252
-	299	1	298
3	447	67	380
5	593	197	396
4	701	303	398
2	836	25	811
1	1106	14	1092
O	3418	91	3327
E	4159	1	4158
o	293283	1406	291877
e	381818	2580	379238
a	1100601	1139	1099462
