Grapheme	GraphFrequency	WordFrequency	Difference
!	599	599	0
(	95	95	0
)	79	79	0
,	8819	8819	0
.	7899	7899	0
:	2696	2696	0
;	481	481	0
?	834	834	0
[	21	21	0
]	3	3	0
‘	389	389	0
’	310	310	0
“	2072	2072	0
”	1549	1549	0
O	45	23	22
I	641	468	173
E	198	6	192
-	215	2	213
A	370	8	362
e	38695	276	38419
o	45616	2	45614
i	72169	1151	71018
a	145757	1246	144511
