Grapheme	GraphFrequency	WordFrequency	Difference
!	119	119	0
?	789	789	0
¿	789	789	0
—	3292	3292	0
‘	85	85	0
’	86	86	0
“	1175	1175	0
”	1182	1182	0
.	8809	8807	2
8	16	10	6
:	2720	2713	7
7	79	70	9
9	12	1	11
6	24	10	14
3	29	5	24
5	39	12	27
4	60	6	54
,	9733	9663	70
2	116	4	112
U	151	2	149
E	1581	1	1580
e	71813	99	71714
u	111250	2	111248
i	146324	7	146317
a	226128	3	226125
