Grapheme	GraphFrequency	WordFrequency	Difference
!	1112	1112	0
(	83	83	0
)	83	83	0
.	12398	12398	0
:	271	271	0
;	646	646	0
?	871	871	0
[	25	25	0
]	25	25	0
—	143	143	0
‘	385	385	0
’	383	383	0
“	1975	1975	0
”	1975	1975	0
,	13956	13948	8
A	1229	3	1226
I	1956	114	1842
-	4234	32	4202
O	8531	1	8530
i	136593	9149	127444
o	221792	8667	213125
