Grapheme	GraphFrequency	WordFrequency	Difference
!	925	925	0
(	13	13	0
)	13	13	0
-	221	221	0
.	8164	8164	0
:	2226	2226	0
;	1020	1020	0
«	1898	1898	0
·	38	38	0
»	2006	2006	0
Ω	38	3	35
,	14265	14207	58
Ή	122	51	71
Η	262	127	135
Ο	511	331	180
Ε	1232	2	1230
Α	1753	3	1750
ή	8899	256	8643
η	22526	1350	21176
ο	71999	3536	68463
