Grapheme	GraphFrequency	WordFrequency	Difference
!	1254	1254	0
(	110	110	0
)	110	110	0
.	8681	8681	0
:	472	472	0
;	1399	1399	0
?	941	941	0
[	2	2	0
]	3	3	0
‘	395	395	0
’	395	395	0
“	2366	2366	0
”	2104	2104	0
…	2	2	0
,	12401	12397	4
1	6	1	5
—	308	50	258
O	274	7	267
I	3423	2441	982
'	1273	59	1214
A	1595	117	1478
a	56875	2223	54652
