Grapheme	GraphFrequency	WordFrequency	Difference
!	871	871	0
(	269	269	0
)	269	269	0
.	7519	7519	0
:	330	330	0
;	316	316	0
?	988	988	0
[	8	8	0
]	8	8	0
—	414	414	0
‘	406	406	0
“	2026	2026	0
”	1837	1837	0
…	1	1	0
,	13114	13112	2
O	200	16	184
’	1077	454	623
I	2972	2249	723
H	875	1	874
A	1481	80	1401
s	46269	3	46266
a	53551	2119	51432
e	95208	1	95207
