Grapheme	GraphFrequency	WordFrequency	Difference
!	1179	1179	0
(	106	106	0
)	108	108	0
,	70412	70412	0
.	28010	28010	0
:	7491	7491	0
;	15715	15715	0
?	3255	3255	0
Y	12	12	0
[	9091	9091	0
]	9090	9090	0
{	1	1	0
–	1	1	0
Ô	212	209	3
ô	1743	381	1362
O	2185	11	2174
à	16620	12805	3815
A	6452	189	6263
y	10605	1869	8736
-	10800	45	10755
j	18260	4	18256
m	88349	1	88348
d	117979	12	117967
r	218430	17	218413
n	231200	14	231186
a	255148	4451	250697
s	278120	1	278119
