Grapheme	GraphFrequency	WordFrequency	Difference
!	729	729	0
(	63	63	0
)	63	63	0
.	14316	14316	0
:	538	538	0
;	32	32	0
?	808	808	0
[	13	13	0
]	13	13	0
‘	368	368	0
’	367	367	0
“	2141	2141	0
”	1822	1822	0
,	12250	12245	5
O	24	1	23
U	136	97	39
A	1075	324	751
I	6391	441	5950
e	49732	1	49731
u	67114	616	66498
i	109888	4848	105040
a	258085	1584	256501
