Grapheme	GraphFrequency	WordFrequency	Difference
!	58	58	0
(	59	59	0
)	59	59	0
,	20052	20052	0
.	6011	6011	0
:	630	630	0
;	2722	2722	0
?	844	844	0
[	1	1	0
]	1	1	0
E	1383	1120	263
O	1065	557	508
U	774	1	773
I	2696	626	2070
'	2449	1	2448
A	4305	1350	2955
u	44161	3	44158
e	59149	7554	51595
i	73643	13397	60246
o	77475	7173	70302
a	163308	7624	155684
