Grapheme	GraphFrequency	WordFrequency	Difference
!	587	587	0
(	52	52	0
)	52	52	0
,	19902	19902	0
.	7004	7004	0
:	2506	2506	0
;	270	270	0
?	977	977	0
@	2	2	0
“	1820	1820	0
„	1809	1809	0
Ó	19	9	10
Ő	283	229	54
-	488	15	473
E	1154	10	1144
A	2595	587	2008
ó	5020	11	5009
ő	5963	697	5266
s	39033	48	38985
n	44893	2	44891
a	60813	7601	53212
e	81613	156	81457
