Grapheme	GraphFrequency	WordFrequency	Difference
(	73	73	0
)	73	73	0
,	9754	9754	0
.	16266	16266	0
;	1	1	0
?	1065	1065	0
‘	409	409	0
’	406	406	0
“	2081	2081	0
”	2076	2076	0
1	27	22	5
7	8	2	6
5	18	9	9
3	15	2	13
2	37	11	26
4	46	9	37
A	3887	1156	2731
O	3065	44	3021
l	10002	1	10001
o	33467	1	33466
u	33982	15	33967
a	57094	4984	52110
â	123506	1	123505
