Grapheme	GraphFrequency	WordFrequency	Difference
!	318	318	0
(	75	75	0
)	75	75	0
:	280	280	0
;	92	92	0
?	872	872	0
‘	427	427	0
’	427	427	0
“	2324	2324	0
”	1949	1949	0
.	14553	14552	1
—	28	5	23
,	12722	12692	30
E	482	286	196
O	435	34	401
A	3342	120	3222
I	5309	350	4959
o	60159	445	59714
i	72606	6646	65960
e	119539	5209	114330
a	308415	4803	303612
