Grapheme	GraphFrequency	WordFrequency	Difference
!	638	638	0
(	8	8	0
)	8	8	0
.	16411	16411	0
:	2697	2697	0
;	3	3	0
?	1176	1176	0
[	20	20	0
]	20	20	0
«	2514	2514	0
»	2185	2185	0
“	416	416	0
”	416	416	0
2	13	1	12
,	21525	21511	14
I	184	26	158
A	4720	1673	3047
i	32390	9560	22830
a	223091	16346	206745
