Grapheme	GraphFrequency	WordFrequency	Difference
!	3801	3801	0
(	164	164	0
)	164	164	0
,	33231	33231	0
:	392	392	0
;	155	155	0
?	1215	1215	0
Z	3	3	0
[	34	34	0
]	35	35	0
—	1	1	0
‘	647	647	0
’	644	644	0
“	2617	2617	0
”	2613	2613	0
6	21	1	20
7	24	1	23
.	20650	20625	25
4	60	12	48
ó	634	148	486
O	680	4	676
é	1061	321	740
'	2086	16	2070
A	7235	3	7232
