Grapheme	GraphFrequency	WordFrequency	Difference
!	346	346	0
(	81	81	0
)	81	81	0
,	15170	15170	0
.	10101	10101	0
:	3	3	0
;	1947	1947	0
?	988	988	0
—	97	97	0
“	3	3	0
”	3	3	0
E	851	10	841
’	1370	280	1090
O	1335	12	1323
A	1888	301	1587
ɛ	14303	2	14301
e	41353	62	41291
m	42217	1	42216
o	85032	581	84451
a	122507	7563	114944
