Grapheme	GraphFrequency	WordFrequency	Difference
!	760	760	0
:	165	165	0
;	63	63	0
?	976	976	0
[	17	17	0
]	17	17	0
‘	375	375	0
’	371	371	0
“	2301	2301	0
”	1899	1899	0
À	193	191	2
.	12173	12170	3
5	14	1	13
(	209	194	15
)	209	194	15
Ì	25	4	21
-	39	3	36
2	41	1	40
,	13565	13520	45
E	47	1	46
Ù	306	1	305
ì	486	171	315
ù	1346	40	1306
à	5586	3796	1790
U	3339	190	3149
I	5515	342	5173
A	8597	1338	7259
u	67111	681	66430
i	117430	5221	112209
a	134518	9060	125458
