Grapheme	GraphFrequency	WordFrequency	Difference
!	1	1	0
(	6	6	0
)	6	6	0
.	13952	13952	0
?	918	918	0
[	1	1	0
]	1	1	0
‘	290	290	0
’	262	262	0
“	2255	2255	0
”	1859	1859	0
8	11	5	6
7	96	88	8
9	15	6	9
6	27	15	12
3	20	4	16
5	53	24	29
4	100	38	62
,	2406	2340	66
O	76	4	72
2	112	1	111
P	1024	4	1020
M	1466	6	1460
A	2433	2	2431
u	37683	3	37680
e	119010	5	119005
o	120924	18	120906
i	122610	1	122609
