Grapheme	GraphFrequency	WordFrequency	Difference
!	84	84	0
(	2	2	0
)	2	2	0
.	11112	11112	0
:	11	11	0
;	31	31	0
?	374	374	0
,	18495	18492	3
O	489	425	64
N	3482	1	3481
o	33093	3	33090
'	70372	2	70370
