Grapheme	GraphFrequency	WordFrequency	Difference
!	397	397	0
(	5	5	0
)	5	5	0
,	18919	18919	0
.	6701	6701	0
:	2457	2457	0
;	3023	3023	0
?	987	987	0
[	4	4	0
]	4	4	0
â€”	85	85	0
O	320	298	22
A	906	422	484
E	1573	155	1418
u	8411	4	8407
o	72670	5090	67580
e	109051	5036	104015
a	126464	9403	117061
