Grapheme	GraphFrequency	WordFrequency	Difference
!	610	610	0
(	53	53	0
)	53	53	0
.	14208	14208	0
:	139	139	0
;	12	12	0
?	903	903	0
[	32	32	0
]	32	32	0
‘	387	387	0
’	385	385	0
“	1990	1990	0
”	1990	1990	0
,	26626	26586	40
A	1542	1117	425
O	960	367	593
E	9778	7408	2370
I	2710	28	2682
i	62727	259	62468
t	94540	1	94539
e	129427	8621	120806
o	142548	11125	131423
a	211156	11575	199581
