Grapheme	GraphFrequency	WordFrequency	Difference
!	895	895	0
(	1	1	0
)	1	1	0
.	7957	7957	0
:	153	153	0
;	113	113	0
?	910	910	0
—	38	38	0
‘	621	621	0
’	630	630	0
“	1604	1604	0
”	1604	1604	0
…	1	1	0
,	16651	16640	11
O	383	335	48
I	2004	84	1920
A	2811	89	2722
e	61394	11	61383
o	78803	836	77967
i	86334	4194	82140
a	202006	914	201092
