Grapheme	GraphFrequency	WordFrequency	Difference
!	241	241	0
?	819	819	0
‘	402	402	0
’	375	375	0
“	2234	2234	0
”	2055	2055	0
9	16	3	13
6	17	3	14
3	28	11	17
Ö	25	3	22
.	14649	14622	27
5	30	2	28
4	50	1	49
,	25763	25695	68
1	73	5	68
O	858	736	122
A	3250	2004	1246
E	6479	1445	5034
ö	30216	2137	28079
u	32435	3	32432
i	41321	179	41142
o	104354	4560	99794
e	128355	7758	120597
a	163694	17789	145905
